Timestamp,Type,X,Y,Z
1767302989535,ACC,-8.5473,-3.8402996,3.5984852
1767302989576,ACC,-8.537724,-3.8618474,3.5769374
1767302989615,ACC,-8.499416,-3.7948096,3.5529952
1767302989655,ACC,-8.556877,-3.7780502,3.5673606
1767302989695,ACC,-8.549694,-3.7445314,3.6152446
1767302989735,ACC,-8.544906,-3.8426938,3.6367924
1767302989775,ACC,-8.568848,-3.821146,3.5769374
1767302989815,ACC,-8.576031,-3.7948096,3.572149
1767302989855,ACC,-8.604761,-3.833117,3.5697548
1767302989895,ACC,-8.568848,-3.857059,3.5673606
1767302989935,ACC,-8.499416,-3.845088,3.5673606
1767302989975,ACC,-8.554482,-3.8235402,3.5745432
1767302990015,ACC,-8.561666,-3.8115692,3.596091
1767302990020,HR,79.0,0.0,0.0
1767302990056,ACC,-8.549694,-3.8235402,3.5649664
1767302990096,ACC,-8.465898,-3.809175,3.6296098
1767302990134,ACC,-8.520964,-3.8235402,3.5936968
1767302990176,ACC,-8.535329,-3.8139634,3.6104562
1767302990216,ACC,-8.549694,-3.7828386,3.643975
1767302990256,ACC,-8.566454,-3.8762126,3.5745432
1767302990296,ACC,-8.516175,-3.857059,3.5889084
1767302990336,ACC,-8.540117,-3.7972038,3.5936968
1767302990376,ACC,-8.561666,-3.8833952,3.6056678
1767302990416,ACC,-8.528147,-3.8379054,3.58412
1767302990456,ACC,-8.525752,-3.7972038,3.667917
1767302990496,ACC,-8.487445,-3.8235402,3.514688
1767302990536,ACC,-8.511387,-3.8115692,3.6272156
1767302990576,ACC,-8.564059,-3.8379054,3.58412
1767302990616,ACC,-8.556877,-3.8259344,3.5194764
1767302990657,ACC,-8.492233,-3.845088,3.6272156
1767302990697,ACC,-8.611943,-3.8474822,3.620033
1767302990737,ACC,-8.566454,-3.9336734,3.5913026
1767302990777,ACC,-8.47308,-3.8402996,3.6272156
1767302990817,ACC,-8.480263,-3.7972038,3.5745432
1767302990857,ACC,-8.554482,-3.8235402,3.632004
1767302990897,ACC,-8.506598,-3.8881836,3.608062
1767302990937,ACC,-8.535329,-3.8666358,3.6296098
1767302990977,ACC,-8.542512,-3.8618474,3.596091
1767302991018,ACC,-8.5473,-3.7924154,3.6224272
1767302991022,HR,79.0,0.0,0.0
1767302991058,ACC,-8.583213,-3.7708676,3.5984852
1767302991098,ACC,-8.497022,-3.845088,3.6008794
1767302991137,ACC,-8.544906,-3.8618474,3.5913026
1767302991179,ACC,-8.523358,-3.7948096,3.6104562
1767302991217,ACC,-8.537724,-3.7804444,3.5194764
1767302991259,ACC,-8.535329,-3.8043866,3.5625722
1767302991299,ACC,-8.492233,-3.809175,3.5984852
1767302991339,ACC,-8.537724,-3.8187518,3.5745432
1767302991379,ACC,-8.48984,-3.8546648,3.5649664
1767302991420,ACC,-8.523358,-3.8379054,3.6032736
1767302991460,ACC,-8.580819,-3.892972,3.6487634
1767302991500,ACC,-8.590396,-3.8283286,3.6104562
1767302991539,ACC,-8.552089,-3.8402996,3.5936968
1767302991581,ACC,-8.552089,-3.821146,3.5745432
1767302991619,ACC,-8.640674,-3.7924154,3.572149
1767302991661,ACC,-8.51857,-3.845088,3.5913026
1767302991701,ACC,-8.535329,-3.8307228,3.5529952
1767302991741,ACC,-8.492233,-3.8067808,3.560178
1767302991781,ACC,-8.537724,-3.7780502,3.6152446
1767302991821,ACC,-8.542512,-3.8474822,3.572149
1767302991862,ACC,-8.599973,-3.7972038,3.6463692
1767302991902,ACC,-8.568848,-3.7301662,3.5170822
1767302991943,ACC,-8.516175,-3.7900212,3.5913026
1767302991982,ACC,-8.647857,-3.8283286,3.5745432
1767302992019,ACC,-8.623915,-3.7804444,3.58412
1767302992021,HR,79.0,0.0,0.0
1767302992063,ACC,-8.497022,-3.7924154,3.5529952
1767302992103,ACC,-8.504205,-3.7110126,3.6152446
1767302992141,ACC,-8.542512,-3.809175,3.5625722
1767302992183,ACC,-8.6095495,-3.7900212,3.58412
1767302992223,ACC,-8.535329,-3.8187518,3.6008794
1767302992263,ACC,-8.516175,-3.7541082,3.5673606
1767302992303,ACC,-8.532935,-3.8043866,3.6367924
1767302992344,ACC,-8.568848,-3.7828386,3.6296098
1767302992384,ACC,-8.607155,-3.6511576,3.560178
1767302992424,ACC,-8.6334915,-3.8115692,3.6104562
1767302992464,ACC,-8.456321,-3.7684734,3.6487634
1767302992504,ACC,-8.540117,-3.7900212,3.5984852
1767302992545,ACC,-8.532935,-3.7493198,3.5817258
1767302992585,ACC,-8.568848,-3.7660792,3.6008794
1767302992625,ACC,-8.566454,-3.775656,3.6128504
1767302992665,ACC,-8.544906,-3.799598,3.596091
1767302992705,ACC,-8.566454,-3.7924154,3.6224272
1767302992747,ACC,-8.573636,-3.7565024,3.6152446
1767302992784,ACC,-8.516175,-3.7349546,3.5625722
1767302992825,ACC,-8.532935,-3.8067808,3.6511576
1767302992864,ACC,-8.511387,-3.7421372,3.6032736
1767302992906,ACC,-8.564059,-3.7828386,3.5625722
1767302992947,ACC,-8.631097,-3.775656,3.5936968
1767302992987,ACC,-8.513782,-3.7852328,3.5673606
1767302993027,ACC,-8.5473,-3.739743,3.5314474
1767302993032,HR,79.0,0.0,0.0
1767302993067,ACC,-8.564059,-3.8067808,3.5745432
1767302993107,ACC,-8.561666,-3.8067808,3.6032736
1767302993147,ACC,-8.571242,-3.751714,3.6152446
1767302993188,ACC,-8.556877,-3.8235402,3.5673606
1767302993227,ACC,-8.535329,-3.8163576,3.6032736
1767302993268,ACC,-8.53054,-3.7852328,3.6367924
1767302993308,ACC,-8.561666,-3.821146,3.5889084
1767302993349,ACC,-8.525752,-3.8259344,3.5817258
1767302993389,ACC,-8.549694,-3.8953662,3.620033
1767302993429,ACC,-8.499416,-3.7804444,3.5625722
1767302993469,ACC,-8.50181,-3.821146,3.6104562
1767302993509,ACC,-8.523358,-3.8283286,3.6415808
1767302993549,ACC,-8.564059,-3.8762126,3.6463692
1767302993590,ACC,-8.492233,-3.7373488,3.560178
1767302993629,ACC,-8.53054,-3.8474822,3.6607344
1767302993670,ACC,-8.523358,-3.8379054,3.6703112
1767302993710,ACC,-8.535329,-3.8067808,3.5673606
1767302993751,ACC,-8.542512,-3.8379054,3.572149
1767302993791,ACC,-8.554482,-3.821146,3.5482068
1767302993831,ACC,-8.573636,-3.8402996,3.6008794
1767302993871,ACC,-8.468291,-3.7732618,3.6176388
1767302993911,ACC,-8.588001,-3.8163576,3.5769374
1767302993952,ACC,-8.540117,-3.8905778,3.6248214
1767302993991,ACC,-8.513782,-3.857059,3.6176388
1767302994034,ACC,-8.506598,-3.8402996,3.620033
1767302994035,HR,79.0,0.0,0.0
1767302994071,ACC,-8.578424,-3.809175,3.5290532
1767302994111,ACC,-8.537724,-3.8738184,3.6032736
1767302994151,ACC,-8.542512,-3.8355112,3.5889084
1767302994192,ACC,-8.513782,-3.8355112,3.6032736
1767302994233,ACC,-8.535329,-3.8594532,3.5984852
1767302994273,ACC,-8.511387,-3.8642416,3.6176388
1767302994313,ACC,-8.540117,-3.787627,3.5865142
1767302994353,ACC,-8.525752,-3.7708676,3.560178
1767302994393,ACC,-8.542512,-3.8522706,3.596091
1767302994432,ACC,-8.561666,-3.8618474,3.6463692
1767302994473,ACC,-8.532935,-3.8307228,3.5362358
1767302994513,ACC,-8.465898,-3.7900212,3.6032736
1767302994554,ACC,-8.573636,-3.7445314,3.6176388
1767302994594,ACC,-8.540117,-3.7852328,3.6391866
1767302994634,ACC,-8.50181,-3.8714242,3.5697548
1767302994675,ACC,-8.520964,-3.8498764,3.5673606
1767302994714,ACC,-8.494628,-3.8067808,3.6152446
1767302994755,ACC,-8.525752,-3.8307228,3.5577838
1767302994795,ACC,-8.516175,-3.8474822,3.620033
1767302994835,ACC,-8.537724,-3.8522706,3.632004
1767302994875,ACC,-8.535329,-3.8498764,3.572149
1767302994915,ACC,-8.540117,-3.7924154,3.6104562
1767302994955,ACC,-8.542512,-3.8618474,3.5889084
1767302994996,ACC,-8.590396,-3.809175,3.6176388
1767302995036,ACC,-8.566454,-3.7804444,3.6104562
1767302995038,HR,80.0,0.0,0.0
1767302995076,ACC,-8.580819,-3.821146,3.6391866
1767302995115,ACC,-8.513782,-3.9240966,3.5553896
1767302995156,ACC,-8.516175,-3.7780502,3.572149
1767302995196,ACC,-8.669404,-3.8187518,3.608062
1767302995237,ACC,-8.511387,-3.8642416,3.5936968
1767302995277,ACC,-8.532935,-3.8498764,3.5410242
1767302995317,ACC,-8.532935,-3.799598,3.5458126
1767302995357,ACC,-8.477868,-3.8235402,3.5649664
1767302995397,ACC,-8.564059,-3.857059,3.5553896
1767302995438,ACC,-8.535329,-3.857059,3.596091
1767302995478,ACC,-8.544906,-3.8546648,3.5625722
1767302995518,ACC,-8.468291,-3.8163576,3.5984852
1767302995559,ACC,-8.542512,-3.7469256,3.560178
1767302995598,ACC,-8.504205,-3.7924154,3.6296098
1767302995639,ACC,-8.537724,-3.8019924,3.560178
1767302995679,ACC,-8.566454,-3.787627,3.550601
1767302995719,ACC,-8.602366,-3.7684734,3.5817258
1767302995759,ACC,-8.535329,-3.7660792,3.6367924
1767302995799,ACC,-8.523358,-3.787627,3.6631286
1767302995839,ACC,-8.520964,-3.7062242,3.5697548
1767302995880,ACC,-8.497022,-3.7780502,3.5529952
1767302995919,ACC,-8.537724,-3.7924154,3.5889084
1767302995961,ACC,-8.614338,-3.7541082,3.572149
1767302996000,ACC,-8.59279,-3.8115692,3.679888
1767302996040,ACC,-8.573636,-3.857059,3.6391866
1767302996044,HR,81.0,0.0,0.0
1767302996080,ACC,-8.595184,-3.8067808,3.608062
1767302996120,ACC,-8.597578,-3.8402996,3.526659
1767302996160,ACC,-8.571242,-3.763685,3.6104562
1767302996201,ACC,-8.532935,-3.7229836,3.550601
1767302996241,ACC,-8.590396,-3.7972038,3.6008794
1767302996281,ACC,-8.614338,-3.6942532,3.5625722
1767302996321,ACC,-8.485051,-3.8283286,3.620033
1767302996363,ACC,-8.556877,-3.7205894,3.596091
1767302996402,ACC,-8.537724,-3.7660792,3.53863
1767302996442,ACC,-8.554482,-3.8187518,3.550601
1767302996483,ACC,-8.573636,-3.763685,3.5817258
1767302996522,ACC,-8.552089,-3.7373488,3.6152446
1767302996562,ACC,-8.578424,-3.845088,3.6032736
1767302996603,ACC,-8.549694,-3.7229836,3.6008794
1767302996641,ACC,-8.50181,-3.7588966,3.6152446
1767302996682,ACC,-8.6095495,-3.667917,3.6248214
1767302996723,ACC,-8.616732,-3.7732618,3.5984852
1767302996764,ACC,-8.4826565,-3.8043866,3.5984852
1767302996804,ACC,-8.556877,-3.7732618,3.5577838
1767302996844,ACC,-8.549694,-3.7732618,3.5482068
1767302996884,ACC,-8.576031,-3.8546648,3.596091
1767302996924,ACC,-8.602366,-3.857059,3.5817258
1767302996963,ACC,-8.554482,-3.8474822,3.6511576
1767302997004,ACC,-8.480263,-3.8498764,3.608062
1767302997045,ACC,-8.561666,-3.8474822,3.5817258
1767302997049,HR,80.0,0.0,0.0
1767302997085,ACC,-8.6334915,-3.787627,3.6296098
1767302997125,ACC,-8.516175,-3.775656,3.5913026
1767302997165,ACC,-8.494628,-3.7181952,3.6032736
1767302997206,ACC,-8.513782,-3.7948096,3.526659
1767302997246,ACC,-8.573636,-3.8402996,3.560178
1767302997286,ACC,-8.580819,-3.8307228,3.6631286
1767302997326,ACC,-8.580819,-3.892972,3.620033
1767302997366,ACC,-8.480263,-3.8187518,3.5889084
1767302997406,ACC,-8.590396,-3.8833952,3.6128504
1767302997448,ACC,-8.532935,-3.8067808,3.550601
1767302997486,ACC,-8.540117,-3.8546648,3.5649664
1767302997527,ACC,-8.5473,-3.8019924,3.5434184
1767302997567,ACC,-8.463503,-3.8139634,3.5290532
1767302997607,ACC,-8.568848,-3.8235402,3.5913026
1767302997647,ACC,-8.564059,-3.8139634,3.6224272
1767302997687,ACC,-8.508993,-3.845088,3.5889084
1767302997727,ACC,-8.559271,-3.8259344,3.643975
1767302997767,ACC,-8.504205,-3.8235402,3.6296098
1767302997808,ACC,-8.568848,-3.821146,3.6104562
1767302997848,ACC,-8.499416,-3.8546648,3.6272156
1767302997888,ACC,-8.535329,-3.7804444,3.6128504
1767302997929,ACC,-8.504205,-3.7852328,3.5913026
1767302997969,ACC,-8.485051,-3.8067808,3.5769374
1767302998009,ACC,-8.516175,-3.8163576,3.6415808
1767302998049,ACC,-8.50181,-3.7565024,3.6296098
1767302998053,HR,80.0,0.0,0.0
1767302998090,ACC,-8.47308,-3.821146,3.620033
1767302998129,ACC,-8.559271,-3.8283286,3.6176388
1767302998169,ACC,-8.53054,-3.7804444,3.620033
1767302998208,ACC,-8.568848,-3.7828386,3.6272156
1767302998246,ACC,-8.595184,-3.8642416,3.5817258
1767302998289,ACC,-8.578424,-3.7948096,3.5889084
1767302998330,ACC,-8.528147,-3.7445314,3.5865142
1767302998371,ACC,-8.441956,-3.8307228,3.5889084
1767302998409,ACC,-8.525752,-3.7349546,3.6248214
1767302998451,ACC,-8.532935,-3.8355112,3.608062
1767302998491,ACC,-8.5473,-3.8307228,3.5936968
1767302998531,ACC,-8.559271,-3.7660792,3.5577838
1767302998571,ACC,-8.549694,-3.8666358,3.560178
1767302998611,ACC,-8.506598,-3.8115692,3.5649664
1767302998652,ACC,-8.571242,-3.7804444,3.6391866
1767302998692,ACC,-8.542512,-3.916914,3.5673606
1767302998732,ACC,-8.520964,-3.8498764,3.6056678
1767302998773,ACC,-8.506598,-3.8881836,3.6296098
1767302998812,ACC,-8.588001,-3.775656,3.6296098
1767302998853,ACC,-8.511387,-3.8379054,3.5194764
1767302998892,ACC,-8.50181,-3.9097314,3.6296098
1767302998933,ACC,-8.597578,-3.8355112,3.6008794
1767302998974,ACC,-8.561666,-3.821146,3.5865142
1767302999013,ACC,-8.5473,-3.8642416,3.6104562
1767302999053,ACC,-8.508993,-3.7900212,3.6248214
1767302999058,HR,80.0,0.0,0.0
1767302999093,ACC,-8.508993,-3.8283286,3.5194764
1767302999134,ACC,-8.520964,-3.8881836,3.6224272
1767302999174,ACC,-8.537724,-3.8379054,3.5865142
1767302999215,ACC,-8.511387,-3.8738184,3.6272156
1767302999254,ACC,-8.554482,-3.8139634,3.5769374
1767302999295,ACC,-8.525752,-3.7612908,3.6176388
1767302999335,ACC,-8.506598,-3.8115692,3.5936968
1767302999375,ACC,-8.513782,-3.8115692,3.6487634
1767302999415,ACC,-8.516175,-3.845088,3.58412
1767302999454,ACC,-8.540117,-3.845088,3.632004
1767302999496,ACC,-8.576031,-3.821146,3.6535518
1767302999535,ACC,-8.520964,-3.751714,3.5577838
1767302999577,ACC,-8.51857,-3.809175,3.5625722
1767302999616,ACC,-8.508993,-3.8594532,3.6248214
1767302999656,ACC,-8.4826565,-3.7349546,3.6152446
1767302999696,ACC,-8.535329,-3.7708676,3.5673606
1767302999736,ACC,-8.585608,-3.7732618,3.5242648
1767302999778,ACC,-8.542512,-3.6846764,3.5482068
1767302999817,ACC,-8.542512,-3.7708676,3.596091
1767302999857,ACC,-8.544906,-3.775656,3.6296098
1767302999897,ACC,-8.626308,-3.7804444,3.5458126
1767302999937,ACC,-8.664616,-3.8067808,3.5697548
1767302999978,ACC,-8.556877,-3.8139634,3.620033
1767303000018,ACC,-8.568848,-3.821146,3.5697548
1767303000059,ACC,-8.578424,-3.7469256,3.5290532
1767303000061,HR,79.0,0.0,0.0
1767303000099,ACC,-8.504205,-3.727772,3.526659
1767303000139,ACC,-8.566454,-3.833117,3.5625722
1767303000177,ACC,-8.513782,-3.8043866,3.5913026
1767303000219,ACC,-8.477868,-3.8043866,3.58412
1767303000256,ACC,-8.571242,-3.7660792,3.5529952
1767303000296,ACC,-8.559271,-3.821146,3.5889084
1767303000337,ACC,-8.552089,-3.8259344,3.6367924
1767303000377,ACC,-8.516175,-3.7900212,3.5889084
1767303000416,ACC,-8.59279,-3.787627,3.572149
1767303000457,ACC,-8.599973,-3.8115692,3.5889084
1767303000497,ACC,-8.595184,-3.8426938,3.560178
1767303000537,ACC,-8.540117,-3.7972038,3.5936968
1767303000577,ACC,-8.48984,-3.7780502,3.5553896
1767303000617,ACC,-8.585608,-3.8043866,3.6535518
1767303000657,ACC,-8.5473,-3.7780502,3.5673606
1767303000697,ACC,-8.573636,-3.7469256,3.560178
1767303000737,ACC,-8.544906,-3.715801,3.608062
1767303000778,ACC,-8.549694,-3.7684734,3.6008794
1767303000817,ACC,-8.516175,-3.8019924,3.6128504
1767303000857,ACC,-8.532935,-3.7253778,3.6727054
1767303000897,ACC,-8.537724,-3.7780502,3.572149
1767303000937,ACC,-8.528147,-3.8019924,3.5936968
1767303000978,ACC,-8.580819,-3.787627,3.6224272
1767303001017,ACC,-8.5473,-3.8235402,3.6367924
1767303001057,ACC,-8.564059,-3.8139634,3.5817258
1767303001063,HR,79.0,0.0,0.0
1767303001098,ACC,-8.561666,-3.8522706,3.6104562
1767303001137,ACC,-8.504205,-3.8067808,3.6631286
1767303001176,ACC,-8.549694,-3.8379054,3.5410242
1767303001218,ACC,-8.4587145,-3.7373488,3.6056678
1767303001257,ACC,-8.542512,-3.7732618,3.6296098
1767303001297,ACC,-8.566454,-3.8139634,3.5170822
1767303001337,ACC,-8.542512,-3.8259344,3.6032736
1767303001378,ACC,-8.508993,-3.8738184,3.6583402
1767303001418,ACC,-8.520964,-3.8187518,3.620033
1767303001457,ACC,-8.556877,-3.8474822,3.5410242
1767303001498,ACC,-8.520964,-3.833117,3.608062
1767303001538,ACC,-8.556877,-3.8594532,3.6176388
1767303001579,ACC,-8.544906,-3.821146,3.6296098
1767303001618,ACC,-8.51857,-3.7852328,3.5984852
1767303001659,ACC,-8.5473,-3.7349546,3.6343982
1767303001698,ACC,-8.508993,-3.8522706,3.608062
1767303001738,ACC,-8.511387,-3.833117,3.5434184
1767303001779,ACC,-8.631097,-3.881001,3.6607344
1767303001819,ACC,-8.576031,-3.7588966,3.5984852
1767303001858,ACC,-8.576031,-3.8474822,3.550601
1767303001899,ACC,-8.499416,-3.8522706,3.5936968
1767303001939,ACC,-8.506598,-3.8283286,3.6391866
1767303001979,ACC,-8.544906,-3.809175,3.6343982
1767303002019,ACC,-8.540117,-3.821146,3.560178
1767303002057,ACC,-8.566454,-3.845088,3.655946
1767303002063,HR,78.0,0.0,0.0
1767303002095,ACC,-8.511387,-3.8187518,3.5936968
1767303002135,ACC,-8.4826565,-3.8498764,3.5817258
1767303002175,ACC,-8.578424,-3.8594532,3.5434184
1767303002215,ACC,-8.549694,-3.7828386,3.6535518
1767303002255,ACC,-8.511387,-3.8594532,3.620033
1767303002295,ACC,-8.532935,-3.7852328,3.608062
1767303002335,ACC,-8.566454,-3.7565024,3.550601
1767303002376,ACC,-8.523358,-3.8187518,3.5865142
1767303002415,ACC,-8.516175,-3.8259344,3.5865142
1767303002455,ACC,-8.53054,-3.7780502,3.6008794
1767303002496,ACC,-8.451532,-3.8642416,3.5889084
1767303002535,ACC,-8.499416,-3.8953662,3.6008794
1767303002576,ACC,-8.499416,-3.845088,3.5865142
1767303002616,ACC,-8.552089,-3.8283286,3.620033
1767303002656,ACC,-8.556877,-3.7541082,3.5529952
1767303002696,ACC,-8.506598,-3.8235402,3.5793316
1767303002736,ACC,-8.540117,-3.7924154,3.6104562
1767303002777,ACC,-8.549694,-3.8642416,3.6056678
1767303002816,ACC,-8.497022,-3.8881836,3.572149
1767303002857,ACC,-8.554482,-3.821146,3.632004
1767303002897,ACC,-8.585608,-3.7852328,3.5913026
1767303002937,ACC,-8.511387,-3.7948096,3.632004
1767303002978,ACC,-8.485051,-3.8355112,3.6032736
1767303003017,ACC,-8.480263,-3.8115692,3.6463692
1767303003058,ACC,-8.544906,-3.7565024,3.6750996
1767303003059,HR,78.0,0.0,0.0
1767303003098,ACC,-8.604761,-3.7732618,3.6415808
1767303003138,ACC,-8.456321,-3.8618474,3.58412
1767303003178,ACC,-8.604761,-3.8067808,3.6056678
1767303003219,ACC,-8.597578,-3.8235402,3.5625722
1767303003259,ACC,-8.525752,-3.8163576,3.608062
1767303003299,ACC,-8.597578,-3.7349546,3.6463692
1767303003339,ACC,-8.516175,-3.7565024,3.6487634
1767303003379,ACC,-8.535329,-3.8594532,3.5936968
1767303003420,ACC,-8.564059,-3.7541082,3.5865142
1767303003459,ACC,-8.535329,-3.8522706,3.5482068
1767303003503,ACC,-8.554482,-3.8019924,3.6176388
1767303003543,ACC,-8.561666,-3.7924154,3.5889084
1767303003584,ACC,-8.571242,-3.86903,3.5984852
1767303003624,ACC,-8.599973,-3.8187518,3.6727054
1767303003664,ACC,-8.497022,-3.821146,3.632004
1767303003704,ACC,-8.5473,-3.7972038,3.5913026
1767303003743,ACC,-8.607155,-3.7205894,3.5889084
1767303003785,ACC,-8.588001,-3.8043866,3.6296098
1767303003825,ACC,-8.540117,-3.8283286,3.608062
1767303003865,ACC,-8.53054,-3.799598,3.5865142
1767303003905,ACC,-8.513782,-3.8235402,3.5865142
1767303003944,ACC,-8.559271,-3.7660792,3.6655228
1767303003985,ACC,-8.580819,-3.7900212,3.6152446
1767303004026,ACC,-8.597578,-3.751714,3.6008794
1767303004066,ACC,-8.573636,-3.8043866,3.572149
1767303004071,HR,78.0,0.0,0.0
1767303004106,ACC,-8.540117,-3.7301662,3.5936968
1767303004146,ACC,-8.552089,-3.7948096,3.5649664
1767303004186,ACC,-8.607155,-3.7612908,3.6056678
1767303004227,ACC,-8.516175,-3.8019924,3.6487634
1767303004267,ACC,-8.528147,-3.7445314,3.572149
1767303004306,ACC,-8.580819,-3.7445314,3.608062
1767303004347,ACC,-8.556877,-3.8067808,3.6415808
1767303004387,ACC,-8.59279,-3.7205894,3.6032736
1767303004427,ACC,-8.513782,-3.7972038,3.58412
1767303004467,ACC,-8.554482,-3.7804444,3.5793316
1767303004507,ACC,-8.6095495,-3.763685,3.6272156
1767303004548,ACC,-8.573636,-3.7229836,3.632004
1767303004587,ACC,-8.614338,-3.691859,3.5817258
1767303004628,ACC,-8.576031,-3.881001,3.6176388
1767303004669,ACC,-8.559271,-3.8666358,3.5745432
1767303004709,ACC,-8.523358,-3.8043866,3.655946
1767303004749,ACC,-8.571242,-3.7062242,3.5745432
1767303004790,ACC,-8.540117,-3.7349546,3.5625722
1767303004829,ACC,-8.5473,-3.715801,3.572149
1767303004869,ACC,-8.585608,-3.751714,3.6343982
1767303004908,ACC,-8.556877,-3.8043866,3.6032736
1767303004950,ACC,-8.535329,-3.833117,3.5769374
1767303004991,ACC,-8.571242,-3.7708676,3.608062
1767303005032,ACC,-8.504205,-3.7852328,3.6343982
1767303005070,ACC,-8.525752,-3.8115692,3.5913026
1767303005075,HR,78.0,0.0,0.0
1767303005111,ACC,-8.511387,-3.857059,3.5793316
1767303005152,ACC,-8.51857,-3.787627,3.6176388
1767303005187,ACC,-8.537724,-3.8786068,3.5697548
1767303005227,ACC,-8.468291,-3.8594532,3.5936968
1767303005269,ACC,-8.5473,-3.8307228,3.6104562
1767303005309,ACC,-8.544906,-3.8235402,3.608062
1767303005351,ACC,-8.564059,-3.86903,3.5913026
1767303005392,ACC,-8.578424,-3.8163576,3.596091
1767303005432,ACC,-8.506598,-3.751714,3.655946
1767303005471,ACC,-8.537724,-3.7948096,3.58412
1767303005513,ACC,-8.513782,-3.8379054,3.5769374
1767303005553,ACC,-8.51857,-3.845088,3.5936968
1767303005593,ACC,-8.568848,-3.799598,3.6343982
1767303005633,ACC,-8.571242,-3.7924154,3.5697548
1767303005673,ACC,-8.576031,-3.7229836,3.5936968
1767303005713,ACC,-8.516175,-3.8139634,3.5577838
1767303005753,ACC,-8.508993,-3.8379054,3.5745432
1767303005794,ACC,-8.578424,-3.8714242,3.6750996
1767303005834,ACC,-8.525752,-3.8043866,3.6248214
1767303005874,ACC,-8.516175,-3.8115692,3.6032736
1767303005914,ACC,-8.508993,-3.715801,3.5769374
1767303005955,ACC,-8.485051,-3.8642416,3.5936968
1767303005995,ACC,-8.542512,-3.8857894,3.6272156
1767303006034,ACC,-8.513782,-3.821146,3.6176388
1767303006076,ACC,-8.602366,-3.7684734,3.6296098
1767303006077,HR,78.0,0.0,0.0
1767303006116,ACC,-8.50181,-3.8905778,3.6583402
1767303006155,ACC,-8.516175,-3.8905778,3.643975
1767303006194,ACC,-8.485051,-3.8498764,3.6463692
1767303006236,ACC,-8.511387,-3.787627,3.6176388
1767303006276,ACC,-8.549694,-3.799598,3.5673606
1767303006316,ACC,-8.499416,-3.7780502,3.5865142
1767303006356,ACC,-8.525752,-3.845088,3.5936968
1767303006397,ACC,-8.588001,-3.8235402,3.6248214
1767303006436,ACC,-8.578424,-3.8498764,3.5889084
1767303006477,ACC,-8.53054,-3.9097314,3.560178
1767303006517,ACC,-8.528147,-3.845088,3.5889084
1767303006557,ACC,-8.497022,-3.799598,3.6511576
1767303006597,ACC,-8.540117,-3.8786068,3.6415808
1767303006637,ACC,-8.542512,-3.8546648,3.5865142
1767303006678,ACC,-8.542512,-3.940856,3.5673606
1767303006718,ACC,-8.525752,-3.8139634,3.596091
1767303006758,ACC,-8.5473,-3.881001,3.560178
1767303006797,ACC,-8.552089,-3.787627,3.58412
1767303006839,ACC,-8.537724,-3.8402996,3.6248214
1767303006878,ACC,-8.571242,-3.809175,3.5362358
1767303006919,ACC,-8.556877,-3.8642416,3.6032736
1767303006959,ACC,-8.540117,-3.833117,3.6463692
1767303006999,ACC,-8.566454,-3.8259344,3.5577838
1767303007039,ACC,-8.537724,-3.8283286,3.572149
1767303007079,ACC,-8.564059,-3.8187518,3.502717
1767303007083,HR,79.0,0.0,0.0
1767303007119,ACC,-8.580819,-3.809175,3.6511576
1767303007160,ACC,-8.487445,-3.8857894,3.632004
1767303007200,ACC,-8.571242,-3.8402996,3.6296098
1767303007240,ACC,-8.542512,-3.8522706,3.6607344
1767303007280,ACC,-8.5473,-3.8019924,3.6296098
1767303007321,ACC,-8.532935,-3.8762126,3.6104562
1767303007361,ACC,-8.631097,-3.7612908,3.5625722
1767303007401,ACC,-8.588001,-3.8259344,3.5218706
1767303007441,ACC,-8.528147,-3.7205894,3.5170822
1767303007481,ACC,-8.456321,-3.7972038,3.5482068
1767303007521,ACC,-8.5473,-3.751714,3.6056678
1767303007561,ACC,-8.53054,-3.7421372,3.5865142
1767303007602,ACC,-8.614338,-3.763685,3.5936968
1767303007641,ACC,-8.611943,-3.8283286,3.608062
1767303007682,ACC,-8.485051,-3.7421372,3.572149
1767303007723,ACC,-8.537724,-3.7110126,3.608062
1767303007763,ACC,-8.604761,-3.70383,3.5697548
1767303007804,ACC,-8.520964,-3.7445314,3.6008794
1767303007843,ACC,-8.51857,-3.763685,3.620033
1767303007884,ACC,-8.614338,-3.7708676,3.5697548
1767303007924,ACC,-8.655039,-3.7565024,3.5577838
1767303007964,ACC,-8.63828,-3.7325604,3.655946
1767303008004,ACC,-8.580819,-3.7900212,3.5410242
1767303008044,ACC,-8.542512,-3.7588966,3.550601
1767303008084,ACC,-8.544906,-3.7014358,3.5697548
1767303008088,HR,79.0,0.0,0.0
1767303008124,ACC,-8.535329,-3.7804444,3.572149
1767303008164,ACC,-8.525752,-3.7588966,3.6128504
1767303008203,ACC,-8.597578,-3.8139634,3.5697548
1767303008245,ACC,-8.556877,-3.8019924,3.5529952
1767303008285,ACC,-8.537724,-3.7325604,3.6128504
1767303008325,ACC,-8.532935,-3.7229836,3.550601
1767303008365,ACC,-8.506598,-3.7565024,3.643975
1767303008406,ACC,-8.556877,-3.7732618,3.5936968
1767303008446,ACC,-8.542512,-3.7612908,3.6224272
1767303008485,ACC,-8.487445,-3.787627,3.5769374
1767303008526,ACC,-8.5473,-3.7732618,3.6846764
1767303008566,ACC,-8.525752,-3.8522706,3.6367924
