Tag,Timestamp,Result,Details
INFERENCE_LOG,1767300443845,LIGHT,0.0,1.223469,0.37101302,2.1468227,0.7955734,28.470549
INFERENCE_LOG,1767300473897,WAKE,0.0,3.6305273,0.86130697,5.4309525,2.23808,17.681362
INFERENCE_LOG,1767300503970,WAKE,0.0,5.654474,0.33841208,6.1296597,4.7169447,10.106624
INFERENCE_LOG,1767300534021,WAKE,0.0,5.365161,0.37999883,6.035399,4.6700993,9.823269
INFERENCE_LOG,1767300564086,WAKE,0.0,5.546775,0.23228087,5.84799,5.125074,7.6111207
INFERENCE_LOG,1767300594150,WAKE,0.0,5.4149985,0.36352926,5.8688912,4.8214464,6.5739975
INFERENCE_LOG,1767300624216,WAKE,0.0,4.9569597,0.2490954,5.465947,4.447972,7.2423134
INFERENCE_LOG,1767300654282,WAKE,0.0,5.3462887,0.301985,5.9296575,4.8358407,8.727495
INFERENCE_LOG,1767300684346,WAKE,0.0,4.7636986,0.37783214,5.65876,4.2735457,5.820709
INFERENCE_LOG,1767300714419,WAKE,0.0,4.8569436,0.20824863,5.1890364,4.255026,5.408431
INFERENCE_LOG,1767300744489,WAKE,0.0,4.711157,0.15529798,4.9472566,4.3401423,3.8847945
INFERENCE_LOG,1767300774557,WAKE,0.0,4.297318,0.18396975,4.637595,4.042936,4.2550526
INFERENCE_LOG,1767300804626,WAKE,0.0,4.029341,0.3180419,4.7398825,3.6692038,5.3783665
INFERENCE_LOG,1767300834693,WAKE,0.0,4.323659,0.1852976,4.6318626,3.9646173,5.3388386
INFERENCE_LOG,1767300864763,WAKE,0.0,4.0432506,0.31619808,4.6329856,3.5096807,7.7692933
INFERENCE_LOG,1767300894836,WAKE,0.0,3.27998,0.38115242,3.9246533,2.444064,11.451041
INFERENCE_LOG,1767300924930,WAKE,0.0,3.8177598,0.17055999,4.1274366,3.4898665,6.5956078
INFERENCE_LOG,1767300955010,WAKE,0.0,3.201645,0.35292277,4.075605,2.7241204,10.859787
INFERENCE_LOG,1767300985089,WAKE,0.0,4.100919,0.18368125,4.434093,3.903373,4.873909
INFERENCE_LOG,1767301015196,WAKE,0.0,3.5765219,0.54727703,4.190016,2.7943897,8.516246
INFERENCE_LOG,1767301045292,WAKE,0.0,3.2990053,0.3452409,4.056158,2.7606497,9.694438
INFERENCE_LOG,1767301075406,WAKE,0.0,3.9639797,0.40837818,4.6573033,3.2989547,6.8796363
INFERENCE_LOG,1767301105493,WAKE,0.0,4.8354807,0.18732451,5.188397,4.526679,4.1358604
INFERENCE_LOG,1767301135572,WAKE,0.0,4.5530124,0.20716764,4.741809,3.9326808,4.8851433
INFERENCE_LOG,1767301165665,WAKE,0.0,4.1294837,0.1725115,4.328066,3.7720356,3.4186993
INFERENCE_LOG,1767301195776,WAKE,0.0,4.1331754,0.10932964,4.3177333,4.0058045,2.8063216
INFERENCE_LOG,1767301225892,WAKE,0.0,4.3768325,0.13509858,4.6008677,4.1426134,4.0228853
INFERENCE_LOG,1767301256014,WAKE,0.0,3.7937617,0.30791256,4.4569526,3.477239,9.840323
INFERENCE_LOG,1767301286093,WAKE,0.0,3.3465836,0.57380545,4.421957,2.5506577,22.538525
INFERENCE_LOG,1767301316153,WAKE,0.0,3.7250297,0.1472065,3.906989,3.3906176,3.6461751
INFERENCE_LOG,1767301346226,WAKE,0.0,3.7188013,0.18407108,3.987805,3.478879,3.8107817
INFERENCE_LOG,1767301376331,WAKE,0.0,3.7122676,0.15024483,3.922478,3.4925022,3.3757975
INFERENCE_LOG,1767301406423,WAKE,0.0,3.2287436,0.19319262,3.590371,2.952205,4.134364
INFERENCE_LOG,1767301436504,WAKE,0.0,3.7056954,0.29308864,4.09012,3.1814802,4.4140754
INFERENCE_LOG,1767301466583,WAKE,0.0,3.515402,0.16402356,3.8236558,3.2715597,3.8016086
INFERENCE_LOG,1767301496659,WAKE,0.0,3.3255098,0.19275935,3.568902,3.0229754,5.6277113
INFERENCE_LOG,1767301526767,WAKE,0.0,2.7147188,0.5757578,3.6720645,1.9109095,10.341441
INFERENCE_LOG,1767301556892,WAKE,0.0,2.174877,0.11200236,2.370506,1.9657564,6.694122
INFERENCE_LOG,1767301587013,WAKE,0.0,2.2098475,0.29332018,2.7583594,1.6837237,11.506748
INFERENCE_LOG,1767301617138,LIGHT,0.0,1.8515836,0.13561606,2.1440852,1.6082045,9.664142
INFERENCE_LOG,1767301647264,WAKE,0.0,2.488338,0.16555825,2.7258897,2.1930635,5.522527
INFERENCE_LOG,1767301677387,LIGHT,0.0,2.4777992,0.15454914,2.705184,2.2415838,3.529477
INFERENCE_LOG,1767301707513,WAKE,0.0,2.635846,0.16396834,2.8792992,2.4187117,5.021043
INFERENCE_LOG,1767301737639,WAKE,0.0,2.5254261,0.26268917,3.0530617,2.1373305,6.819229
INFERENCE_LOG,1767301767764,WAKE,0.0,2.4050708,0.24315682,2.9668114,2.0558805,6.2562013
INFERENCE_LOG,1767301797879,WAKE,0.0,3.3886566,0.30505666,3.8260403,2.9255445,3.8693843
INFERENCE_LOG,1767301827977,WAKE,0.0,3.5543184,0.08457597,3.7067459,3.3256772,3.0340517
INFERENCE_LOG,1767301858063,LIGHT,0.0,3.0850713,0.07389422,3.2256112,2.9738982,3.9887898
INFERENCE_LOG,1767301888169,WAKE,0.0,2.8839145,0.1754635,3.2564225,2.6321073,4.3667397
INFERENCE_LOG,1767301918280,WAKE,0.0,2.662845,0.24112669,3.229296,2.4230335,5.15697
INFERENCE_LOG,1767301948411,WAKE,0.0,2.7309716,0.15043145,3.1395214,2.5236173,4.623512
INFERENCE_LOG,1767301978527,WAKE,0.0,2.8845444,0.28718004,3.4752133,2.4975545,4.6363597
INFERENCE_LOG,1767302008648,WAKE,0.0,3.5765228,0.23610505,3.8460002,3.122031,4.2101555
INFERENCE_LOG,1767302038739,WAKE,0.0,2.8860354,0.1326701,3.2112727,2.7323956,4.078815
INFERENCE_LOG,1767302068825,WAKE,0.0,2.822983,0.20030375,3.2408662,2.5873046,5.1517277
INFERENCE_LOG,1767302098913,LIGHT,0.0,2.4055896,0.07107317,2.628251,2.3326826,3.7714548
INFERENCE_LOG,1767302129018,WAKE,0.0,2.648899,0.24915819,3.1344368,2.3121552,7.104467
INFERENCE_LOG,1767302159125,WAKE,0.0,2.92085,0.061542403,3.0451548,2.8120835,5.521375
INFERENCE_LOG,1767302189218,WAKE,0.0,2.0649016,0.38739052,2.7985575,1.637097,7.58184
INFERENCE_LOG,1767302219351,WAKE,0.0,1.634641,0.15906219,1.978595,1.5148369,6.3903933
INFERENCE_LOG,1767302249445,WAKE,0.0,1.544147,0.09523265,1.740957,1.3357598,6.1432924
INFERENCE_LOG,1767302279538,WAKE,0.0,1.5674238,0.10693684,1.7350341,1.3882542,6.2898827
INFERENCE_LOG,1767302309642,WAKE,0.0,1.651491,0.20977485,1.9014814,1.2668904,6.8120503
INFERENCE_LOG,1767302339758,WAKE,0.0,1.3895618,0.12748991,1.6085683,1.2051351,7.1025686
INFERENCE_LOG,1767302369878,WAKE,0.0,1.1676925,0.087497994,1.3174813,0.971815,6.9646244
INFERENCE_LOG,1767302399971,WAKE,0.0,1.403409,0.13264778,1.6010048,1.1981395,5.373102
INFERENCE_LOG,1767302430070,WAKE,0.0,1.4810175,0.06637331,1.5959795,1.3660555,4.6608715
INFERENCE_LOG,1767302460157,WAKE,0.0,1.457156,0.11224673,1.648535,1.246639,6.545781
INFERENCE_LOG,1767302490272,WAKE,0.0,1.2985511,0.08178832,1.5299546,1.185718,6.1707473
INFERENCE_LOG,1767302520376,LIGHT,0.0,1.4222748,0.056154415,1.5254371,1.2961878,6.8182955
INFERENCE_LOG,1767302550503,WAKE,0.0,1.3135353,0.080290616,1.4643446,1.1207286,6.4792814
INFERENCE_LOG,1767302580619,WAKE,0.0,1.3895551,0.045969985,1.4601198,1.2884758,4.5511107
INFERENCE_LOG,1767302610737,WAKE,0.0,1.4062694,0.032107897,1.455806,1.3414909,5.0886865
INFERENCE_LOG,1767302640850,WAKE,0.0,1.3036171,0.06360239,1.4521203,1.2236538,5.5927916
INFERENCE_LOG,1767302670936,WAKE,0.0,1.3984095,0.11669124,1.5619825,1.2196202,5.087666
INFERENCE_LOG,1767302701058,WAKE,0.0,1.2770683,0.118642,1.4443358,1.1021976,5.012633
INFERENCE_LOG,1767302731181,LIGHT,0.0,1.222663,0.07070233,1.3841465,1.0991758,7.0494924
INFERENCE_LOG,1767302761285,LIGHT,0.0,1.2706077,0.05683184,1.3807275,1.1528933,7.134259
INFERENCE_LOG,1767302791363,WAKE,0.0,1.3503042,0.081461884,1.4906844,1.20613,4.8394294
INFERENCE_LOG,1767302821431,WAKE,0.0,1.1899565,0.09596052,1.430776,1.089457,6.0214596
INFERENCE_LOG,1767302851505,WAKE,0.0,1.3115319,0.045199014,1.3702719,1.1997362,4.2664604
INFERENCE_LOG,1767302881640,WAKE,0.0,1.1911637,0.09085415,1.3673083,1.083204,6.0904284
INFERENCE_LOG,1767302911764,WAKE,0.0,1.241026,0.14814773,1.4208575,0.96654654,7.010222
INFERENCE_LOG,1767302941860,WAKE,0.0,1.1606957,0.08638463,1.3045098,1.0206662,6.4351754
INFERENCE_LOG,1767302971966,WAKE,0.0,1.1975344,0.064003006,1.3015648,1.0745894,5.459024
INFERENCE_LOG,1767303002063,LIGHT,0.0,1.2379277,0.048419308,1.355136,1.1282814,6.6723595
INFERENCE_LOG,1767303032167,LIGHT,0.0,1.2047571,0.04535047,1.295458,1.1253936,5.7496767
INFERENCE_LOG,1767303062264,WAKE,0.0,1.1623591,0.12851559,1.3493617,0.95268965,6.4370303
INFERENCE_LOG,1767303092348,LIGHT,0.0,1.0524923,0.117402636,1.2338059,0.8371823,7.8428226
INFERENCE_LOG,1767303122441,LIGHT,0.0,1.2025806,0.047945395,1.2875338,1.1176275,6.2392735
INFERENCE_LOG,1767303152538,WAKE,0.0,1.1959486,0.059703253,1.2846395,1.0581948,5.1831503
INFERENCE_LOG,1767303182632,WAKE,0.0,1.1611918,0.07694953,1.3385116,1.0555545,4.825212
INFERENCE_LOG,1767303212755,WAKE,0.0,1.3067406,0.11096197,1.4481193,1.0522591,6.239228
INFERENCE_LOG,1767303242856,LIGHT,0.0,1.2208191,0.104717225,1.3319824,0.9928403,7.463634
INFERENCE_LOG,1767303272975,WAKE,0.0,1.1466285,0.09531825,1.3858361,0.99029595,6.360849
INFERENCE_LOG,1767303303107,WAKE,0.0,1.2789581,0.077267975,1.3824872,1.1566056,6.06025
INFERENCE_LOG,1767303333239,WAKE,0.0,1.1652294,0.07199729,1.379741,1.097489,5.4179673
INFERENCE_LOG,1767303363372,WAKE,0.0,1.2786252,0.07126113,1.432827,1.0943353,5.7512846
INFERENCE_LOG,1767303393507,WAKE,0.0,1.262273,0.14446868,1.4295385,1.0348668,6.082749
INFERENCE_LOG,1767303423640,WAKE,0.0,1.2871592,0.06782307,1.3697994,1.144417,4.852364
INFERENCE_LOG,1767303453768,LIGHT,0.0,1.0596058,0.085729904,1.198574,0.9168818,7.214643
INFERENCE_LOG,1767303483875,LIGHT,0.0,1.0742791,0.078435645,1.1963267,0.91467845,6.2473903
INFERENCE_LOG,1767303514007,WAKE,0.0,1.1804715,0.05177765,1.2499182,1.0809938,4.787194
INFERENCE_LOG,1767303544140,LIGHT,0.0,1.1534904,0.08998545,1.2473067,1.0221475,6.2704687
INFERENCE_LOG,1767303574244,WAKE,0.0,1.3804291,0.11028771,1.5810195,1.1873374,6.9805193
INFERENCE_LOG,1767303604367,WAKE,0.0,1.369155,0.12743828,1.5770669,1.1837201,6.0591927
INFERENCE_LOG,1767303634489,WAKE,0.0,1.2015183,0.10304274,1.4617634,1.0685874,6.6120133
INFERENCE_LOG,1767303664615,WAKE,0.0,1.3476919,0.03689813,1.4019454,1.2335725,4.9797235
INFERENCE_LOG,1767303694729,LIGHT,0.0,1.0815628,0.34415448,1.5117304,0.6139892,13.944574
INFERENCE_LOG,1767303724852,LIGHT,0.0,-0.43650216,0.5475154,0.55897313,-1.0689658,38.112034
INFERENCE_LOG,1767303754973,LIGHT,0.0,0.04060532,0.4788057,0.78400785,-0.6765815,30.139574
INFERENCE_LOG,1767303785097,LIGHT,0.0,1.029153,0.19054154,1.4560553,0.7258277,8.887818
INFERENCE_LOG,1767303815217,LIGHT,0.0,1.3811086,0.11311485,1.5644425,1.1715842,6.5373006
INFERENCE_LOG,1767303845312,LIGHT,0.0,1.4906952,0.100989975,1.7280053,1.3916603,5.4779615
INFERENCE_LOG,1767303875403,LIGHT,0.0,1.4286903,0.05200169,1.5556294,1.3316193,5.0077186
INFERENCE_LOG,1767303905475,LIGHT,0.0,1.3448788,0.06951934,1.4959701,1.2721311,4.954997
INFERENCE_LOG,1767303935558,LIGHT,0.0,1.4247806,0.052840006,1.4918674,1.3241503,4.4953027
INFERENCE_LOG,1767303965640,LIGHT,0.0,1.3892998,0.06064754,1.4879802,1.2645527,5.3739214
INFERENCE_LOG,1767303995743,LIGHT,0.0,1.318907,0.03942555,1.3728646,1.2612282,4.392639
INFERENCE_LOG,1767304025838,LIGHT,0.0,1.3858454,0.057868622,1.4806548,1.3133441,4.7965016
INFERENCE_LOG,1767304055946,LIGHT,0.0,1.420904,0.0406902,1.4766214,1.3651867,5.2438684
INFERENCE_LOG,1767304086026,LIGHT,0.0,1.184237,0.14337294,1.4181578,0.91689885,9.197424
INFERENCE_LOG,1767304116097,LIGHT,0.0,1.3219154,0.22461791,1.5816354,0.91378385,9.013299
INFERENCE_LOG,1767304146195,LIGHT,0.0,1.3313944,0.2899149,1.6891537,0.74377966,15.703993
INFERENCE_LOG,1767304176287,LIGHT,0.0,1.686859,0.120722674,2.0162473,1.4610986,8.192509
INFERENCE_LOG,1767304206364,LIGHT,0.0,1.4624219,0.083920635,1.6232452,1.3459637,5.041092
INFERENCE_LOG,1767304236432,LIGHT,0.0,1.5958595,0.07091747,1.6733876,1.4518787,6.012741
INFERENCE_LOG,1767304266527,LIGHT,0.0,1.3468609,0.1378446,1.5036432,0.9502938,12.835169
INFERENCE_LOG,1767304296656,LIGHT,0.0,1.3379064,0.09354773,1.5553979,1.2236311,5.7622128
INFERENCE_LOG,1767304326786,LIGHT,0.0,1.627383,0.06311141,1.7157205,1.4948766,4.5426307
INFERENCE_LOG,1767304356905,LIGHT,0.0,1.590968,0.081879504,1.6552905,1.4347562,4.155771
INFERENCE_LOG,1767304387024,WAKE,0.0,1.7152479,0.17656858,1.9794137,1.3740337,5.960406
INFERENCE_LOG,1767304417153,LIGHT,0.0,1.3959558,0.14459924,1.7551979,1.2603235,5.5206842
INFERENCE_LOG,1767304447241,LIGHT,0.0,1.5378736,0.12740572,1.75022,1.2559655,4.487382
INFERENCE_LOG,1767304477329,LIGHT,0.0,1.502309,0.121575706,1.6906408,1.2518094,5.3663216
INFERENCE_LOG,1767304507418,LIGHT,0.0,1.5324115,0.066950664,1.6310278,1.4118804,4.6374745
INFERENCE_LOG,1767304537528,LIGHT,0.0,1.42984,0.16212092,1.6816162,1.1890106,5.0334353
INFERENCE_LOG,1767304567651,LIGHT,0.0,1.3642958,0.050784156,1.4590942,1.2403288,4.1454916
INFERENCE_LOG,1767304597781,LIGHT,0.0,1.3861792,0.0629943,1.4553972,1.2914598,4.646843
INFERENCE_LOG,1767304627912,LIGHT,0.0,1.4477328,0.06449139,1.560556,1.3421885,4.2777457
INFERENCE_LOG,1767304658032,LIGHT,0.0,1.3533131,0.07833752,1.5024189,1.2296643,5.411932
INFERENCE_LOG,1767304688133,LIGHT,0.0,1.4637613,0.0329484,1.4982749,1.3892846,3.6764612
INFERENCE_LOG,1767304718246,LIGHT,0.0,1.3947052,0.03997051,1.4945284,1.3311813,4.351264
INFERENCE_LOG,1767304748367,LIGHT,0.0,1.4541981,0.032434836,1.4904613,1.3816715,3.9666002
INFERENCE_LOG,1767304778487,LIGHT,0.0,1.4195663,0.07644947,1.5409379,1.3235558,4.5759573
INFERENCE_LOG,1767304808606,LIGHT,0.0,1.5435512,0.043723494,1.6448715,1.4820353,3.1826239
